ID,Type,Air_Temperature_K,ProcessTemperature_K,Rotational_speed,Torque,Tool_wear,Failure,TWF,HDF,PWF,OSF,RNF
M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0
L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0
L55107,L,300.7,311.9,1476,42,196,0,0,0,0,0,0
L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0
M22789,M,300.6,311.6,1669,29.2,200,0,0,0,0,0,0
L55110,L,300.6,311.6,1455,48,203,0,0,0,0,0,0
L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0
L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0
L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0
M22794,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0
M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0
L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0
L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0
L55118,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0
L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0
M22800,M,300.7,311.7,1532,40,0,0,0,0,0,0,0
M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0
L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0
L55123,L,300.8,311.7,1753,29,8,0,0,0,0,0,0
L55124,L,300.8,311.7,1414,49,10,0,0,0,0,0,0
L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0
L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0
L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0
L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0
M22809,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0
L55130,L,300.8,311.6,1568,36,23,0,0,0,0,0,0
M22811,M,300.9,311.8,1843,24.5,25,0,0,0,0,0,0
M22812,M,300.9,311.9,1480,40.9,28,0,0,0,0,0,0
L55133,L,301,312,1447,36.8,31,0,0,0,0,0,0
L55134,L,301,311.9,1454,41.9,33,0,0,0,0,0,0
M22815,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0
H37370,H,300.9,311.9,1513,38,38,0,0,0,0,0,0
H37371,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0
L55138,L,301,312.1,1377,49.9,48,0,0,0,0,0,0
L55139,L,301,312.1,1585,32.3,50,0,0,0,0,0,0
H37374,H,301.1,312.2,1491,42.6,52,0,0,0,0,0,0
L55141,L,301,312.2,1264,59,57,0,0,0,0,0,0
L55142,L,301,312.2,1372,47,59,0,0,0,0,0,0
L55143,L,301,312.2,1510,39.9,61,0,0,0,0,0,0
L55144,L,300.9,312.1,1423,40.2,63,0,0,0,0,0,0
L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0
L55146,L,301,312.2,1602,35.9,67,0,0,0,0,0,0
M22827,M,301,312.2,1629,32.6,69,0,0,0,0,0,0
L55148,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0
L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0
M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0
L55151,L,301,312.1,1405,46.1,79,0,0,0,0,0,0
L55152,L,301.1,312.2,1397,54.9,81,0,0,0,0,0,0
L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0
L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0
M22835,M,301.2,312.3,1548,38.3,87,0,0,0,0,0,0
H37390,H,301.2,312.4,1395,47.8,90,0,0,0,0,0,0
L55157,L,301.2,312.4,1378,59,95,0,0,0,0,0,0
L55158,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,0
M22839,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0
M22840,M,301.2,312.4,1505,39.6,102,0,0,0,0,0,0
L55161,L,301,312.3,1445,36.4,105,0,0,0,0,0,0
L55162,L,301,312.3,1488,42.6,107,0,0,0,0,0,0
L55163,L,301,312.2,1601,33,109,0,0,0,0,0,0
L55164,L,301,312.3,1550,34.9,111,0,0,0,0,0,0
L55165,L,301,312.2,1540,34.1,113,0,0,0,0,0,0
L55166,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0
H37401,H,301,312.2,1489,40.3,117,0,0,0,0,0,0
L55168,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0
L55169,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0
M22850,M,301.1,312.4,1809,25.1,126,0,0,0,0,0,0
L55171,L,301.1,312.3,1534,39,129,0,0,0,0,0,0
M22852,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,0
L55173,L,301.1,312.3,1595,31.9,134,0,0,0,0,0,0
L55174,L,301,312.3,1424,43.5,136,0,0,0,0,0,0
L55175,L,301,312.2,1776,28.8,138,0,0,0,0,0,0
M22856,M,301,312.2,1499,41.5,140,0,0,0,0,0,0
M22857,M,301,312.2,2710,9.7,143,1,0,0,1,0,0
L55178,L,300.9,312.1,1359,51.7,146,0,0,0,0,0,0
M22859,M,300.9,312.1,1617,31,148,0,0,0,0,0,0
M22860,M,300.8,312,1443,53.3,151,0,0,0,0,0,0
L55181,L,300.8,312,1374,50.2,154,0,0,0,0,0,0
M22862,M,300.9,312.1,1851,23,156,0,0,0,0,0,0
M22863,M,300.8,312,1274,67.3,159,0,0,0,0,0,0
L55184,L,300.9,312,1533,44,162,0,0,0,0,0,0
L55185,L,300.8,312,1477,37.3,164,0,0,0,0,0,0
L55186,L,300.9,312.1,1462,46,166,0,0,0,0,0,0
M22867,M,301,312.1,1664,28.4,168,0,0,0,0,0,0
L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0
H37423,H,300.9,312,2129,17.8,173,0,0,0,0,0,0
L55190,L,300.8,311.8,1323,61.1,178,0,0,0,0,0,0
L55191,L,300.8,311.8,1427,43.3,180,0,0,0,0,0,0
M22872,M,300.9,312,1375,56.1,182,0,0,0,0,0,0
M22873,M,300.9,312,1402,50.7,185,0,0,0,0,0,0
L55194,L,300.9,312,1500,44.2,188,0,0,0,0,0,0
M22875,M,301,312,1558,37.5,190,0,0,0,0,0,0
M22876,M,300.9,312,1447,41.4,193,0,0,0,0,0,0
L55197,L,301,312,1518,39.3,196,0,0,0,0,0,0
L55198,L,301,311.9,1889,23.5,198,0,0,0,0,0,0
L55199,L,301,312.1,1675,30.7,200,0,0,0,0,0,0
H37434,H,300.9,312,1720,27.9,202,0,0,0,0,0,0
M22881,M,301,312,1499,34.6,207,0,0,0,0,0,0
L55202,L,300.9,312,1441,43.8,210,0,0,0,0,0,0
H37437,H,300.9,312,1397,42.7,212,0,0,0,0,0,0
L55204,L,300.9,312,1493,38.7,217,0,0,0,0,0,0
M22885,M,300.8,312,1422,50.7,219,0,0,0,0,0,0
L55206,L,300.7,311.9,1399,50.2,222,1,0,0,0,1,0
L55207,L,300.6,311.9,1425,44.9,224,0,0,0,0,0,0
L55208,L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0
M22889,M,300.6,311.9,1629,35.3,0,0,0,0,0,0,0
L55210,L,300.6,312,1490,42.2,3,0,0,0,0,0,0
L55211,L,300.7,312,1550,32.4,5,0,0,0,0,0,0
L55212,L,300.8,312,1416,46.5,7,0,0,0,0,0,0
L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0
L55214,L,300.7,311.8,1564,36.8,11,0,0,0,0,0,0
L55215,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0
L55216,L,300.7,311.7,1460,46.1,15,0,0,0,0,0,0
L55217,L,300.7,311.8,1603,34.1,17,0,0,0,0,0,0
L55218,L,300.7,311.8,1486,47.3,19,0,0,0,0,0,0
L55219,L,300.8,311.9,1560,31.8,21,0,0,0,0,0,0
L55220,L,300.8,311.9,1498,39.3,23,0,0,0,0,0,0
H37455,H,300.8,311.9,1431,48.5,25,0,0,0,0,0,0
L55222,L,300.8,311.9,1486,45.1,30,0,0,0,0,0,0
L55223,L,300.7,311.9,1486,35.8,32,0,0,0,0,0,0
L55224,L,300.7,311.8,1441,38.1,34,0,0,0,0,0,0
M22905,M,300.7,311.9,1366,55.1,36,0,0,0,0,0,0
L55226,L,300.6,311.8,1471,41.4,39,0,0,0,0,0,0
L55227,L,300.6,311.9,1463,38.2,41,0,0,0,0,0,0
L55228,L,300.6,311.9,1413,41.3,43,0,0,0,0,0,0
H37463,H,300.6,311.9,1604,30.5,45,0,0,0,0,0,0
L55230,L,300.7,312,1401,51.1,50,0,0,0,0,0,0
L55231,L,300.6,311.8,1652,27.2,52,0,0,0,0,0,0
L55232,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0
L55233,L,300.5,311.9,1887,21.7,56,0,0,0,0,0,0
L55234,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0
H37469,H,300.2,311.6,1496,41.1,60,0,0,0,0,0,0
L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0
L55237,L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0
L55238,L,300.3,311.6,1515,44.9,69,0,0,0,0,0,0
L55239,L,300.2,311.6,1540,37.7,71,0,0,0,0,0,0
H37474,H,300.2,311.5,1426,44.3,73,0,0,0,0,0,0
M22921,M,300.2,311.6,1465,41.4,78,0,0,0,0,0,0
M22922,M,300.3,311.6,1359,54.1,81,0,0,0,0,0,0
M22923,M,300.3,311.7,1551,36.4,84,0,0,0,0,0,0
L55244,L,300.5,311.8,1596,34.8,87,0,0,0,0,0,0
M22925,M,300.5,311.9,1670,26.3,89,0,0,0,0,0,0
L55246,L,300.4,311.9,1868,21.3,92,0,0,0,0,0,0
M22927,M,300.6,312,1490,39.8,94,0,0,0,0,0,0
M22928,M,300.5,311.9,1676,35.2,97,0,0,0,0,0,0
M22929,M,300.5,311.9,1875,22.1,100,0,0,0,0,0,0
M22930,M,300.5,312,1867,23,103,0,0,0,0,0,0
L55251,L,300.5,312,1646,29.5,106,0,0,0,0,0,0
H37486,H,300.5,312,1375,43.2,108,0,0,0,0,0,0
L55253,L,300.5,312,1558,36.7,113,0,0,0,0,0,0
L55254,L,300.4,312,1631,34.9,115,0,0,0,0,0,0
L55255,L,300.4,312,1366,43,117,0,0,0,0,0,0
L55256,L,300.3,311.8,1360,48,119,0,0,0,0,0,0
L55257,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0
L55258,L,300.3,311.7,1571,31.2,123,0,0,0,0,0,0
L55259,L,300.2,311.5,1528,36.1,125,0,0,0,0,0,0
H37494,H,300.2,311.5,1432,43.6,127,0,0,0,0,0,0
L55261,L,300.2,311.6,1356,53.5,132,0,0,0,0,0,0
H37496,H,300.1,311.5,1422,46.2,134,0,0,0,0,0,0
L55263,L,300.1,311.4,1438,42.2,139,0,0,0,0,0,0
L55264,L,300.2,311.4,1483,44.4,141,0,0,0,0,0,0
L55265,L,300.2,311.4,1331,49.8,143,0,0,0,0,0,0
L55266,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0
L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0
L55268,L,300.1,311.4,1356,45.7,149,0,0,0,0,0,0
L55269,L,300.1,311.3,1676,30.3,151,0,0,0,0,0,0
L55270,L,300.1,311.4,1910,23,153,0,0,0,0,0,0
L55271,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,0
M22952,M,300.2,311.6,1513,40.8,157,0,0,0,0,0,0
L55273,L,300.2,311.6,1511,35.7,160,0,0,0,0,0,0
H37508,H,300.2,311.6,1662,28.8,162,0,0,0,0,0,0
L55275,L,300.2,311.7,1493,48.3,167,0,0,0,0,0,0
M22956,M,300.2,311.7,1555,37.4,169,0,0,0,0,0,0
L55277,L,300.3,311.7,1452,41.5,172,0,0,0,0,0,0
L55278,L,300.2,311.6,1500,39,174,0,0,0,0,0,0
L55279,L,300.2,311.7,1603,30.5,176,0,0,0,0,0,0
L55280,L,300.3,311.7,1682,27.8,178,0,0,0,0,0,0
L55281,L,300.3,311.8,1567,37.7,180,0,0,0,0,0,0
L55282,L,300.3,311.8,1413,46,182,0,0,0,0,0,0
M22963,M,300.3,311.9,1429,41.6,184,0,0,0,0,0,0
L55284,L,300.3,311.9,1692,31.5,187,0,0,0,0,0,0
L55285,L,300.4,311.9,1476,48.7,189,0,0,0,0,0,0
M22966,M,300.4,312,1596,30.4,191,0,0,0,0,0,0
H37521,H,300.3,311.9,1390,49,194,0,0,0,0,0,0
M22968,M,300.3,311.8,1607,33.7,199,0,0,0,0,0,0
L55289,L,300.3,311.7,1821,26.3,202,0,0,0,0,0,0
H37524,H,300.3,311.8,2141,18.5,204,0,0,0,0,0,0
M22971,M,300.4,311.8,1553,33.1,209,1,1,0,0,0,0
M22972,M,300.4,311.8,1442,45.1,0,0,0,0,0,0,0
L55293,L,300.4,311.7,1459,45.6,3,0,0,0,0,0,0
H37528,H,300.4,311.8,2496,13.5,5,0,0,0,0,0,0
L55295,L,300.4,311.8,1367,57.2,10,0,0,0,0,0,0
L55296,L,300.3,311.8,2004,19.6,12,0,0,0,0,0,0
L55297,L,300.3,311.7,1406,47.5,14,0,0,0,0,0,0
L55298,L,300.3,311.8,1548,33,16,0,0,0,0,0,0
L55299,L,300.3,311.7,1333,55.2,18,0,0,0,0,0,0
L55300,L,300.2,311.6,1767,26.4,20,0,0,0,0,0,0
L55301,L,300.2,311.6,1827,27,22,0,0,0,0,0,0
M22982,M,300.2,311.6,1533,46.4,24,0,0,0,0,0,0
H37537,H,300.2,311.5,1515,36.8,27,0,0,0,0,0,0
L55304,L,300.2,311.4,1568,41,32,0,0,0,0,0,0
L55305,L,300.2,311.4,1452,47.8,34,0,0,0,0,0,0
L55306,L,300.2,311.4,1433,37.9,36,0,0,0,0,0,0
M22987,M,300.1,311.3,1650,33.8,38,0,0,0,0,0,0
L55308,L,300.1,311.4,1629,31.3,41,0,0,0,0,0,0
L55309,L,300,311.3,1520,39.2,43,0,0,0,0,0,0
H37544,H,300,311.2,1393,43.1,45,0,0,0,0,0,0
H37545,H,299.9,311.2,1364,49.6,50,0,0,0,0,0,0
M22992,M,299.9,311.3,1389,50,55,0,0,0,0,0,0
L55313,L,299.8,311.1,1466,46.1,58,0,0,0,0,0,0
L55314,L,299.7,311.1,1650,32.4,60,0,0,0,0,0,0
L55315,L,299.6,311,1554,36.3,62,0,0,0,0,0,0
M22996,M,299.6,310.9,1474,39.7,64,0,0,0,0,0,0
H37551,H,299.5,310.8,1600,32.4,67,0,0,0,0,0,0
L55318,L,299.5,310.8,1356,54.9,72,0,0,0,0,0,0
L55319,L,299.5,310.8,1571,38.2,74,0,0,0,0,0,0
L55320,L,299.6,310.9,1658,28,76,0,0,0,0,0,0
L55321,L,299.6,310.8,1393,49.9,78,0,0,0,0,0,0
M23002,M,299.7,311,1448,49.8,80,0,0,0,0,0,0
L55323,L,299.7,310.9,1477,40.4,83,0,0,0,0,0,0
M23004,M,299.7,311,1506,42.7,85,0,0,0,0,0,0
M23005,M,299.7,310.9,1685,32.1,88,0,0,0,0,0,0
L55326,L,299.6,310.9,1533,31.8,91,0,0,0,0,0,0
L55327,L,299.5,310.8,1447,41,93,0,0,0,0,0,0
M23008,M,299.5,310.7,1488,39.5,95,0,0,0,0,0,0
M23009,M,299.6,310.8,1427,50.4,98,0,0,0,0,0,0
M23010,M,299.5,310.7,1424,41.3,101,0,0,0,0,0,0
L55331,L,299.5,310.7,1472,40.9,104,0,0,0,0,0,0
L55332,L,299.5,310.7,1438,45.7,106,0,0,0,0,0,0
L55333,L,299.6,310.8,1507,42.4,108,0,0,0,0,0,0
L55334,L,299.6,310.7,1393,52.1,110,0,0,0,0,0,0
L55335,L,299.5,310.8,1283,52.4,112,0,0,0,0,0,0
L55336,L,299.6,310.8,1644,30.9,114,0,0,0,0,0,0
L55337,L,299.6,310.8,1498,46.9,116,0,0,0,0,0,0
L55338,L,299.6,310.8,1400,40.8,118,0,0,0,0,0,0
H37573,H,299.6,310.9,1679,31.2,120,0,0,0,0,0,0
M23020,M,299.7,311.1,1618,30.3,125,0,0,0,0,0,0
H37575,H,299.6,311,1714,30.2,128,0,0,0,0,0,0
L55342,L,299.6,311,1574,35,133,0,0,0,0,0,0
L55343,L,299.7,311.1,1574,36.4,135,0,0,0,0,0,0
L55344,L,299.6,310.9,1472,40.9,137,0,0,0,0,0,0
L55345,L,299.6,311,1552,33.2,139,0,0,0,0,0,0
L55346,L,299.7,311.1,1603,31.4,141,0,0,0,0,0,0
H37581,H,299.7,311.1,1353,47.1,143,0,0,0,0,0,0
L55348,L,299.7,311.1,1690,30.6,148,0,0,0,0,0,0
M23029,M,299.8,311.2,1745,26.3,150,0,0,0,0,0,0
L55350,L,299.9,311.3,1522,45.7,153,0,0,0,0,0,0
H37585,H,300,311.4,1641,34.5,155,0,0,0,0,0,0
L55352,L,299.9,311.4,1596,28.9,160,0,0,0,0,0,0
H37587,H,299.9,311.4,1497,37,162,0,0,0,0,0,0
L55354,L,299.9,311.3,1371,52.3,167,0,0,0,0,0,0
M23035,M,299.9,311.3,1445,41.2,169,0,0,0,0,0,0
L55356,L,299.8,311.2,1564,40,172,0,0,0,0,0,0
L55357,L,299.7,311.1,1439,44.9,174,0,0,0,0,0,0
L55358,L,299.7,311.2,1352,52.1,176,0,0,0,0,0,0
L55359,L,299.8,311.3,1560,35.4,178,0,0,0,0,0,0
M23040,M,299.7,311.2,1616,42.3,180,0,0,0,0,0,0
L55361,L,299.7,311.2,1835,23.7,183,0,0,0,0,0,0
M23042,M,299.7,311.1,1649,32.7,185,0,0,0,0,0,0
L55363,L,299.8,311.1,1452,47.3,188,0,0,0,0,0,0
L55364,L,299.8,311.1,2144,17.7,190,0,0,0,0,0,0
L55365,L,299.7,311.1,1554,41,192,0,0,0,0,0,0
L55366,L,299.7,311,1827,25.4,194,0,0,0,0,0,0
L55367,L,299.6,310.9,1448,46.3,196,0,0,0,0,0,0
M23048,M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0
L55369,L,299.7,311,1983,21,201,0,0,0,0,0,0
M23050,M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0
M23051,M,299.6,310.9,1630,29.8,206,0,0,0,0,0,0
L55372,L,299.6,310.9,1229,65.2,209,1,0,0,0,1,0
L55373,L,299.5,310.8,1873,22.3,211,0,0,0,0,0,0
L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0
L55375,L,299.4,310.8,1376,53.9,215,1,0,0,0,1,0
L55376,L,299.4,310.8,1622,33.6,217,0,0,0,0,0,0
M23057,M,299.4,310.7,1492,45.7,219,0,0,0,0,0,0
M23058,M,299.3,310.7,1374,48.9,222,0,0,0,0,0,0
L55379,L,299.2,310.7,1737,27,225,1,1,0,0,0,0
L55380,L,299.3,310.8,1426,42.4,0,0,0,0,0,0,0
M23061,M,299.3,310.9,1826,25.1,2,0,0,0,0,0,0
L55382,L,299.3,310.9,1669,32.4,5,0,0,0,0,0,0
M23063,M,299.4,310.9,1473,40.1,7,0,0,0,0,0,0
L55384,L,299.4,310.9,1751,27.8,10,0,0,0,0,0,0
M23065,M,299.4,310.9,1446,47.3,12,0,0,0,0,0,0
L55386,L,299.3,310.8,1483,43.5,15,0,0,0,0,0,0
L55387,L,299.2,310.7,1535,42.6,17,0,0,0,0,0,0
L55388,L,299.2,310.7,1477,44,19,0,0,0,0,0,0
L55389,L,299.3,310.8,1391,46.9,21,0,0,0,0,0,0
H37624,H,299.2,310.7,1636,29.4,23,0,0,0,0,0,0
L55391,L,299.2,310.6,1675,33.3,28,0,0,0,0,0,0
H37626,H,299.2,310.5,1329,48.9,30,0,0,0,0,0,0
M23073,M,299.2,310.5,1548,33.5,35,0,0,0,0,0,0
L55394,L,299.2,310.5,1391,45.8,38,0,0,0,0,0,0
L55395,L,299.1,310.5,1437,43.1,40,0,0,0,0,0,0
L55396,L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0
L55397,L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0
L55398,L,299.1,310.5,1485,37.8,46,0,0,0,0,0,0
L55399,L,299,310.4,1504,34.3,48,0,0,0,0,0,0
M23080,M,298.9,310.3,1551,35.2,50,0,0,0,0,0,0
M23081,M,299.1,310.5,1428,43,53,0,0,0,0,0,0
L55402,L,299,310.5,1755,27.9,56,0,0,0,0,0,0
L55403,L,299.1,310.5,1329,54.9,58,0,0,0,0,0,0
L55404,L,299.1,310.5,1496,35.2,60,0,0,0,0,0,0
L55405,L,299.1,310.5,1532,36.6,62,0,0,0,0,0,0
L55406,L,299.1,310.5,1389,61.4,64,0,0,0,0,0,0
M23087,M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0
M23088,M,299.1,310.4,1422,49.3,69,0,0,0,0,0,0
L55409,L,299.1,310.5,1739,27.4,72,0,0,0,0,0,0
L55410,L,299.1,310.5,1736,26.9,74,0,0,0,0,0,0
L55411,L,299.1,310.5,1419,48.8,76,0,0,0,0,0,0
L55412,L,299.1,310.6,1326,49.7,78,0,0,0,0,0,0
M23093,M,299.1,310.6,1449,43.2,80,0,0,0,0,0,0
L55414,L,299.2,310.6,1534,39.7,83,0,0,0,0,0,0
M23095,M,299.2,310.6,1443,50.9,85,0,0,0,0,0,0
L55416,L,299.2,310.6,1498,41.1,88,0,0,0,0,0,0
L55417,L,299.1,310.6,1796,26,90,0,0,0,0,0,0
L55418,L,299.1,310.4,1519,45.3,92,0,0,0,0,0,0
L55419,L,299,310.4,1339,49.6,94,0,0,0,0,0,0
L55420,L,299,310.4,1483,41.5,96,0,0,0,0,0,0
M23101,M,298.9,310.2,2099,20,98,0,0,0,0,0,0
M23102,M,299,310.3,1689,29.7,101,0,0,0,0,0,0
H37657,H,299.1,310.4,1369,54.5,104,0,0,0,0,0,0
L55424,L,299,310.4,1512,38.8,109,0,0,0,0,0,0
M23105,M,299,310.3,1303,68.6,111,1,0,0,1,0,0
L55426,L,299,310.3,1552,39.9,114,0,0,0,0,0,0
L55427,L,299,310.4,1713,28,116,0,0,0,0,0,0
L55428,L,298.9,310.3,1456,44.1,118,0,0,0,0,0,0
L55429,L,299,310.4,1524,39.8,120,0,0,0,0,0,0
M23110,M,299,310.4,1394,45.2,122,0,0,0,0,0,0
L55431,L,299,310.4,1981,21.2,125,0,0,0,0,0,0
L55432,L,299,310.4,1565,36.1,127,0,0,0,0,0,0
L55433,L,299.1,310.4,1657,31,129,0,0,0,0,0,0
M23114,M,299,310.4,1625,37.1,131,0,0,0,0,0,0
L55435,L,299,310.4,1606,31.1,134,0,0,0,0,0,0
H37670,H,299,310.5,1336,56.8,136,0,0,0,0,0,0
M23117,M,299,310.6,1587,34.2,141,0,0,0,0,0,0
L55438,L,299.1,310.6,1602,39.7,144,0,0,0,0,0,0
L55439,L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0
H37674,H,299.1,310.6,1332,48,148,0,0,0,0,0,0
H37675,H,299.2,310.6,1434,48.4,153,0,0,0,0,0,0
L55442,L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0
H37677,H,299.2,310.6,1704,30.6,160,0,0,0,0,0,0
M23124,M,299.1,310.6,1397,49.5,165,0,0,0,0,0,0
H37679,H,299.1,310.6,1791,28,168,0,0,0,0,0,0
L55446,L,299.1,310.6,1818,24.1,173,0,0,0,0,0,0
L55447,L,299.2,310.7,1540,36.3,175,0,0,0,0,0,0
M23128,M,299.2,310.8,1502,39.8,177,0,0,0,0,0,0
H37683,H,299.2,310.8,1761,30.4,180,0,0,0,0,0,0
M23130,M,299.1,310.8,1517,38.4,185,0,0,0,0,0,0
L55451,L,299.1,310.7,1309,51.1,188,0,0,0,0,0,0
L55452,L,298.9,310.6,1363,52.6,190,0,0,0,0,0,0
M23133,M,299,310.6,1787,22.2,192,0,0,0,0,0,0
L55454,L,298.9,310.5,1640,29.2,195,0,0,0,0,0,0
M23135,M,298.9,310.6,1720,25.3,197,0,0,0,0,0,0
L55456,L,298.8,310.5,1384,52.8,200,0,0,0,0,0,0
H37691,H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0
L55458,L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0
L55459,L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0
L55460,L,298.8,310.6,1602,39.1,211,0,0,0,0,0,0
H37695,H,298.9,310.6,1519,38.8,213,0,0,0,0,0,0
M23142,M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0
H37697,H,298.9,310.6,1615,33,221,0,0,0,0,0,0
L55464,L,298.8,310.6,1651,33.3,0,0,0,0,0,0,0
L55465,L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0
M23146,M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0
L55467,L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0
M23148,M,298.8,310.6,1640,33.8,9,0,0,0,0,0,0
L55469,L,298.9,310.6,1406,43.8,12,0,0,0,0,0,0
M23150,M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0
L55471,L,298.9,310.5,1717,26.9,17,0,0,0,0,0,0
H37706,H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0
M23153,M,298.9,310.4,1533,44.4,24,0,0,0,0,0,0
M23154,M,298.9,310.5,1525,38.5,27,0,0,0,0,0,0
L55475,L,298.9,310.4,1739,26.3,30,0,0,0,0,0,0
L55476,L,298.9,310.3,1436,39,32,0,0,0,0,0,0
M23157,M,298.8,310.2,1595,33.1,34,0,0,0,0,0,0
H37712,H,298.7,310.1,1435,45.6,37,0,0,0,0,0,0
L55479,L,298.7,310,1637,31.8,42,0,0,0,0,0,0
L55480,L,298.7,310.1,1558,37.6,44,0,0,0,0,0,0
M23161,M,298.7,310.1,1644,34.1,46,0,0,0,0,0,0
L55482,L,298.7,310.1,1641,31.1,49,0,0,0,0,0,0
L55483,L,298.8,310.2,1504,41,51,0,0,0,0,0,0
M23164,M,298.7,310.1,1506,50.7,53,0,0,0,0,0,0
H37719,H,298.8,310.1,1380,44,56,0,0,0,0,0,0
M23166,M,298.7,310.1,1549,42.5,61,0,0,0,0,0,0
M23167,M,298.7,310.1,1402,69.7,64,1,0,0,1,0,0
L55488,L,298.7,310.1,1401,45.3,67,0,0,0,0,0,0
M23169,M,298.7,310,1459,40.2,69,0,0,0,0,0,0
L55490,L,298.7,309.9,1465,39.7,72,0,0,0,0,0,0
M23171,M,298.8,310,1295,52.7,74,0,0,0,0,0,0
M23172,M,298.8,310,1529,38.5,77,0,0,0,0,0,0
M23173,M,298.8,310,1484,44.9,80,0,0,0,0,0,0
L55494,L,298.8,309.9,1739,30.6,83,0,0,0,0,0,0
H37729,H,298.7,309.8,1422,40.7,85,0,0,0,0,0,0
L55496,L,298.8,309.8,1463,40,90,0,0,0,0,0,0
L55497,L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0
H37732,H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0
L55499,L,298.7,309.7,1393,45.7,99,0,0,0,0,0,0
M23180,M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0
L55501,L,298.8,309.6,1442,50,104,0,0,0,0,0,0
L55502,L,298.7,309.6,1364,44.9,106,0,0,0,0,0,0
H37737,H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0
M23184,M,298.7,309.5,1394,46,113,0,0,0,0,0,0
M23185,M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0
H37740,H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0
M23187,M,298.7,309.6,1254,57.1,124,0,0,0,0,0,0
L55508,L,298.6,309.5,1325,52.2,127,0,0,0,0,0,0
L55509,L,298.8,309.7,1424,49.6,129,0,0,0,0,0,0
L55510,L,298.8,309.7,1505,39,131,0,0,0,0,0,0
